,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
865,33.322134000000005,-111.688792,Applebee's,Y,N,145.0,https://www.yelp.com/biz/applebees-grill-bar-gilbert-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,NMk5Y-QA43YoLftgiDlang,14802790824.0,"American (Traditional), Sports Bars, Burgers",2.5,Gilbert,"['4712 E Ray Rd', 'Gilbert, AZ 85296']",N,0.0,,85296,Y,1,473,$$,"Health Score:97 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner, Dessert,Parking:Street,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,AZ,Gilbert_AZ,40.0,42.0,2.1,2.7142857142857144,3,-12433139.452755848,3938140.3389416216,7,0,0
866,33.377958,-112.171371,Applebee's,Y,N,144.0,https://www.yelp.com/biz/applebees-grill-bar-laveen?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,d2D09qs6bVs6Bjb9WnTIdA,16026058010.0,"American (Traditional), Sports Bars, Burgers",2.0,Laveen,"['5210 W Baseline Rd', 'Laveen, AZ 85339']",N,0.0,,85339,Y,1,674,$$,"Health Score:88 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,AZ,Laveen_AZ,34.0,39.0,1.8823529411764703,2.5641025641025643,3,-12486859.901303373,3945579.696312813,4,0,0
869,33.4763974,-111.986467,Applebee's,Y,N,202.0,https://www.yelp.com/biz/applebees-grill-bar-phoenix-5?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,EE_CKAAq7_oL7jfxmUKhuw,16029520033.0,"American (Traditional), Sports Bars, Burgers",2.5,Phoenix,"['2547 N 44th St', 'Phoenix, AZ 85008']",N,0.0,,85008,Y,1,991,$$,"Health Score:75 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Late Night,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Fri,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,AZ,Phoenix_AZ,40.0,60.0,2.225,2.6,3,-12466276.482177734,3958709.820488648,4,0,0
872,37.757983,-122.25186200000002,Applebee's,Y,N,570.0,https://www.yelp.com/biz/applebees-grill-bar-alameda?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,ZsthhbbcSWpLnPDPMeAJrA,15105227071.0,"American (Traditional), Sports Bars, Burgers",2.0,Alameda,"['2263 South Shore Ctr', 'Alameda, CA 94501']",N,0.0,,94501,Y,1,6,$$,"Kids Menu:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Mon, Wed, Sat,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Alameda_CA,142.0,153.0,1.5704225352112675,1.712418300653595,3,-13609015.026369553,4545293.116741393,4,0,0
874,37.99398,-121.783805,Applebee's,Y,N,309.0,https://www.yelp.com/biz/applebees-grill-bar-antioch?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,OT4PtN8IQVM5w5IRtTIPww,19257535950.0,"American (Traditional), Sports Bars, Burgers",2.0,Antioch,"['2737 Hillcrest Ave', 'Antioch, CA 94509']",N,0.0,,94509,Y,1,27,$$,"Health Score:76 out of 100,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No,Has Pool Table:No",3,0,1,1,CA,Antioch_CA,65.0,96.0,1.6307692307692307,1.8125,3,-13556911.159467325,4578575.423673469,4,0,0
877,35.340095,-119.101594,Applebee's,Y,N,254.0,https://www.yelp.com/biz/applebees-grill-bar-bakersfield?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,39WmMQn4XTlgCcoajGYmyg,16616640974.0,"Sports Bars, Burgers, American (Traditional)",2.5,Bakersfield,"['9000 Ming Ave', 'Bakersfield, CA 93311']",N,0.0,,93311,Y,1,63,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sun,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Bakersfield_CA,61.0,92.0,2.5245901639344264,2.858695652173913,3,-13258328.796747208,4210195.282324247,10,0,0
879,33.96751,-118.164437,Applebee's,Y,N,349.0,https://www.yelp.com/biz/applebees-grill-bar-bell-gardens?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,LENzUW6ZM4G4HfdeaS0Svg,13233262020.0,"American (Traditional), Sports Bars, Burgers",2.5,Bell Gardens,"['5700 Florence Ave', 'Bell Gardens, CA 90201']",N,0.0,,90201,Y,1,83,$$,"Health Score:A,High Chairs:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:Yes,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,CA,Bell Gardens_CA,116.0,84.0,2.2413793103448274,2.2261904761904763,3,-13154004.956713857,4024440.2468070486,9,0,0
880,34.218809,-119.074623,Applebee's,Y,N,207.0,https://www.yelp.com/biz/applebees-grill-bar-camarillo?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,h-7wTgMmUTGbtCQweL_o-Q,18054457160.0,"Sports Bars, Burgers, American (Traditional)",2.5,Camarillo,"['291 W Ventura Blvd', 'Camarillo, CA 93010']",N,0.0,,93010,Y,1,154,$$,"Health Score:100.0 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,CA,Camarillo_CA,56.0,48.0,2.571428571428572,3.2916666666666665,3,-13255326.398761023,4058220.7065700875,4,0,0
881,33.812907700000004,-116.45772,Applebee's,Y,N,166.0,https://www.yelp.com/biz/applebees-grill-bar-cathedral-city?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,w2nmIpe2t73M7uLOMtjysA,17603246911.0,"American (Traditional), Sports Bars, Burgers",2.5,Cathedral City,"['32400 Date Palm Dr', 'Cathedral City, CA 92234']",N,0.0,,92234,Y,1,175,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Drive-Thru:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Cathedral City_CA,48.0,43.0,2.6666666666666665,2.2093023255813957,3,-12964014.08934563,4003707.6820659065,4,0,0
883,39.724798,-121.806442,Applebee's,Y,N,155.0,https://www.yelp.com/biz/applebees-grill-bar-chico?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,us1rnbSYv5YQDGyE40DivA,15303436888.0,"American (Traditional), Sports Bars, Burgers",2.0,Chico,"['2030 Business Ln', 'Chico, CA 95928']",N,0.0,,95928,Y,1,210,$$,"Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Dessert,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Coat Check:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",3,1,1,1,CA,Chico_CA,56.0,40.0,1.6964285714285714,2.175,3,-13559431.098780412,4826030.896008268,4,0,0
884,32.602655,-117.079051,Applebee's,Y,N,204.0,https://www.yelp.com/biz/applebees-grill-bar-chula-vista?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,hefXXk16ObtiC9PvS_C_4g,16195854753.0,"Sports Bars, Burgers, American (Traditional)",2.5,Chula Vista,"['610 Palomar St', 'Chula Vista, CA 91911']",N,0.0,,91911,Y,1,215,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sat,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Chula Vista_CA,63.0,58.0,2.6031746031746037,2.810344827586207,3,-13033180.339879708,3842681.047329173,8,0,0
887,36.8080117,-119.707967,Applebee's,Y,N,219.0,https://www.yelp.com/biz/applebees-grill-bar-clovis-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,XH76bsUi_qvmmnnDrkje_w,15593229890.0,"American (Traditional), Sports Bars, Burgers",2.0,Clovis,"['98 Shaw Ave', 'Clovis, CA 93612']",N,0.0,,93612,Y,1,236,$$,"Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Fri,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",3,0,1,1,CA,Clovis_CA,66.0,79.0,1.7727272727272727,2.329113924050633,3,-13325829.930337997,4412379.773226033,10,0,0
901,38.624251,-121.265104,Applebee's,Y,N,179.0,https://www.yelp.com/biz/applebees-grill-bar-gold-river?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,98M1M6pLox9Ce23BE1ZzJA,19166351234.0,"American (Traditional), Sports Bars, Burgers",2.5,Gold River,"['2170 Golden Centre Ln', 'Gold River, CA 95670']",N,0.0,,95670,Y,1,485,$$,"Health Score:Pass,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:Yes,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No,Has Pool Table:No",4,1,0,1,CA,Gold River_CA,49.0,54.0,2.4285714285714284,2.833333333333333,3,-13499169.62827336,4667990.781157438,4,0,0
906,33.719738,-116.295087,Applebee's,Y,N,130.0,https://www.yelp.com/biz/applebees-grill-bar-la-quinta?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,N434qkd7M-bJTp8cBmfW8g,17603459222.0,"American (Traditional), Sports Bars, Burgers",2.5,La Quinta,"['45305 Seeley Dr', 'La Quinta, CA 92253']",N,0.0,,92253,Y,1,638,$$,"Health Score:A,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No,Gender Neutral Restrooms:Yes",4,0,1,1,CA,La Quinta_CA,48.0,31.0,2.8541666666666665,3.064516129032258,3,-12945909.86659945,3991231.4824987156,10,0,0
907,37.302746,-121.863106,Applebee's,Y,N,538.0,https://www.yelp.com/biz/applebees-grill-bar-san-jose-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,O7l60eIslDceBESZRi_QiQ,14082957150.0,"American (Traditional), Sports Bars, Burgers",2.0,SAN JOSE,"['51 Curtner Ave', 'SAN JOSE, CA 95125']",N,0.0,,95125,Y,1,1097,$$,"Health Score:93 out of 100,Kids Activities Nearby:Yes,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Mon, Fri, Sat,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No,Has Pool Table:No",3,0,1,1,CA,SAN JOSE_CA,120.0,93.0,2.375,2.118279569892473,3,-13565738.906406721,4481390.108398147,7,0,0
909,38.115031,-121.30565,Applebee's,Y,N,159.0,https://www.yelp.com/biz/applebees-grill-bar-lodi?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,qGux4mIVzXU98GaLSiLe7Q,12093696657.0,"American (Traditional), Sports Bars, Burgers",2.0,Lodi,"['2442 W Kettleman Ln', 'Lodi, CA 95242']",N,0.0,,95242,Y,1,711,$$,"Health Score:90 out of 100,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Lodi_CA,42.0,56.0,1.8333333333333333,1.8035714285714288,3,-13503683.188347068,4595688.604080591,11,0,0
910,37.797055,-121.196757,Applebee's,Y,N,210.0,https://www.yelp.com/biz/applebees-grill-bar-manteca?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,WO2tn6c8_kMoydu2AgT3QQ,12098244499.0,"Sports Bars, American (Traditional), Burgers",2.5,Manteca,"['1272 E Yosemite Ave', 'Manteca, CA 95336']",N,0.0,,95336,Y,1,741,$$,"Health Score:57 out of 100,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Best Nights:Mon, Wed, Thu,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",3,0,1,1,CA,Manteca_CA,50.0,60.0,2.58,1.9666666666666663,3,-13491561.275036115,4550796.027221197,6,0,0
916,34.034437,-118.092078,Applebee's,Y,N,390.0,https://www.yelp.com/biz/applebees-grill-bar-montebello?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,xfpvxrYELabTA2n7KnlTMg,13232780250.0,"American (Traditional), Sports Bars, Burgers",2.5,Montebello,"['1493 N Montebello Blvd', 'Ste A', 'Montebello, CA 90640']",N,0.0,,90640,Y,1,813,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Fri, Sat, Sun,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,CA,Montebello_CA,106.0,108.0,2.462264150943396,2.6666666666666665,3,-13145949.989679545,4033427.0117033646,4,0,0
922,33.772194,-116.356408,Applebee's,Y,N,172.0,https://www.yelp.com/biz/applebees-grill-bar-palm-desert?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,N4F_cAdifKTtFfaRethUFw,17603465722.0,"American (Traditional), Sports Bars, Burgers",2.5,Palm Desert,"['74999 Frank Sinatra Dr', 'Palm Desert, CA 92211']",N,0.0,,92211,Y,1,957,$$,"Health Score:A,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Sat,Coat Check:No,Smoking:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,CA,Palm Desert_CA,41.0,47.0,2.268292682926829,2.6382978723404253,3,-12952736.089094384,3998254.1094563743,4,0,0
926,37.489904,-122.223463,Applebee's,Y,N,396.0,https://www.yelp.com/biz/applebees-grill-bar-redwood-city?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,uJP1gFfaizxFxD3oBAUqZg,16503646849.0,"American (Traditional), Sports Bars, Burgers",2.0,Redwood City,"['1135 Veterans Blvd', 'Redwood City, CA 94063']",N,0.0,,94063,Y,1,1045,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Mon, Wed, Thu,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No,Has Pool Table:No,Gender Neutral Restrooms:Yes",3,0,1,1,CA,Redwood City_CA,86.0,121.0,2.0930232558139537,1.8099173553719008,3,-13605853.664150514,4507614.8671040395,4,0,0
927,37.71136,-120.952781,Applebee's,Y,N,200.0,https://www.yelp.com/biz/applebees-grill-bar-riverbank?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,FoMqIGDJHTkaMcw8T-iSIw,12098639780.0,"Sports Bars, American (Traditional), Burgers",2.5,Riverbank,"['2449 Claribel Rd', 'Riverbank, CA 95367']",N,0.0,,95367,Y,1,1059,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Best Nights:Mon, Fri, Sat,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:No,Has Pool Table:No",3,0,1,1,CA,Riverbank_CA,55.0,62.0,2.581818181818182,2.1129032258064515,3,-13464401.990950335,4538730.523257688,6,0,0
930,38.348473,-122.721766,Applebee's,Y,N,121.0,https://www.yelp.com/biz/applebees-grill-bar-rohnert-park?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,DHw4FduS8p86Z3RUiszdSw,17072060660.0,"American (Traditional), Sports Bars, Burgers",2.0,Rohnert Park,"['501 Rohnert Park Exressway', 'Rohnert Park, CA 94928']",N,0.0,,94928,Y,1,1079,$$,"Health Score:84 out of 100,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Quiet,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,1,1,1,CA,Rohnert Park_CA,32.0,34.0,2.15625,2.147058823529412,3,-13661324.500371274,4628770.996897014,7,0,0
